,date,username,text,hashtags,url,user_desc
478,2021-10-10 04:40:03+00:00,WireAsian,"IED Detected, Defused in Srinagar  De Corazón Proyecto PEIS",,https://twitter.com/WireAsian/status/1447059326087090184,"South Asian Wire , a voice from SAARC countries"
479,2021-10-21 06:55:32+00:00,A1TV9,"Two FC soldiers, two police constables martyred in IED blast:",,https://twitter.com/A1TV9/status/1451079689326505987,"A1 Tv is a digital media platform that simplifies politics, entertainment and lifestyle news."
480,2021-10-21 06:55:32+00:00,A1TV9,"Two FC soldiers, two police constables martyred in IED blast: ISPR#A1TVFrontiers in",,https://twitter.com/A1TV9/status/1451079689326505987,"A1 Tv is a digital media platform that simplifies politics, entertainment and lifestyle news."
481,2021-09-21 02:45:02+00:00,LocUpdate,"Indian forces are claiming that they detect and destroy IED planted on Srinagar airport road, near Humhama in central Budgam district. #Kashmir1216",['Kashmir'],https://twitter.com/LocUpdate/status/1440145014231756804,India - #Pakistan Relations  | #Kashmir | Afghanistan | #LoC |  | #LAC |  Information About Military | 5th Generation Warfare  | Backup account @LocUpdate1
482,2021-09-21 02:45:02+00:00,LocUpdate,"Indian forces are claiming that they detect and destroy IED planted on Srinagar airport road, near Humhama in central Budgam district. #Kashmir1216Kashmir Reader",['Kashmir'],https://twitter.com/LocUpdate/status/1440145014231756804,India - #Pakistan Relations  | #Kashmir | Afghanistan | #LoC |  | #LAC |  Information About Military | 5th Generation Warfare  | Backup account @LocUpdate1
483,2021-11-15 07:05:39+00:00,SBAfghanistan,A magnetic IED exploded in Kot-e Sangi area of ​​#Kabul city. Witnesses said two people were wounded in the,['Kabul'],https://twitter.com/SBAfghanistan/status/1460141932210970624,"Have a dream to gain, freedom to help people thru reliable and verified reports&updates_ Journalists- CMO @ehtesab.af, YCASO (youth&Children Aid&Support Org)"
484,2021-10-08 10:14:25+00:00,SingersFootage,"IED detected, destroyed in South Kashmir’s Anantnag",,https://twitter.com/SingersFootage/status/1446418698227564544,We provide latest news regarding Jammu and kashmir
485,2021-09-21 12:14:56+00:00,SingersFootage,Jammu IED Recovery Case: NIA conducts searches at eight locations in J&K  Lim.,,https://twitter.com/SingersFootage/status/1440288433637773325,We provide latest news regarding Jammu and kashmir
486,2021-11-27 14:57:48+00:00,middleeasttime,Awliya al-Dam release footage of IED attack against US convoy in BasraFrom,,https://twitter.com/middleeasttime/status/1464609407338106881,Middle East Observer
487,2021-11-27 14:57:48+00:00,middleeasttime,Awliya al-Dam release footage of IED attack against US convoy in Basra0:09386 viewsFrom,,https://twitter.com/middleeasttime/status/1464609407338106881,Middle East Observer
488,2021-11-27 14:57:48+00:00,middleeasttime,Awliya al-Dam release footage of IED attack against US convoy in Basra386 views0:01 / 0:10From,,https://twitter.com/middleeasttime/status/1464609407338106881,Middle East Observer
489,2021-11-22 12:40:51+00:00,middleeasttime,Breaking_news IED attack on a logistic support convoy for the American occupation in Baghdad governorate,,https://twitter.com/middleeasttime/status/1462763004450140160,Middle East Observer
490,2021-10-29 11:25:24+00:00,amitsahujourno,In #Alaska (USA) Indo-Usa Joint Military Exercise ‘#YudhAbhyas 21’+Extreme Cold & High-Altitude Training +Counter IED,"['Alaska', 'YudhAbhyas']",https://twitter.com/amitsahujourno/status/1454046708623548420,"Tv Journalist at @tnnavbharat,Ex: @Tv9bharatvarsh || Articulate || Passionate,Creative,Spontaneous, Determined,Growing - VERVE! Tweet's in personal capacity"
491,2021-10-01 13:29:50+00:00,amitsahujourno,"#JammuAndKashmir : Three persons apprehended in #Kulgam, Grenades, AKs, IED and other ammunition","['JammuAndKashmir', 'Kulgam']",https://twitter.com/amitsahujourno/status/1443931159725940738,"Tv Journalist at @tnnavbharat,Ex: @Tv9bharatvarsh || Articulate || Passionate,Creative,Spontaneous, Determined,Growing - VERVE! Tweet's in personal capacity"
492,2021-11-04 15:43:29+00:00,UnOrdinaryBong,Diwali doesnt kill animals for celebrations IED does mass slaughter animals Easter & Xmas mass slaughter too So does the New Years Eve But we all know which festival,,https://twitter.com/UnOrdinaryBong/status/1456285981104087042,"
M|.
Anti Conversion|
Nationalist|
Non Liberal|
Burnol Stockist|
Saffron Brigade|
स्वदेशी है हृदय |
शिव: ही सर्वत्र हैं|

"
493,2021-10-10 09:11:59+00:00,mumbai_mitra,"#JammuandKashmir: #NIA raids 16 places in Voice of Hind,Bathindi IED cases.Daily","['JammuandKashmir', 'NIA']",https://twitter.com/mumbai_mitra/status/1447127763194834945,"Daily ""Mumbai Mitra"" is  mouthpiece of common man as it contains truth & has huge readership!"
494,2021-09-21 07:41:31+00:00,mumbai_mitra,"#Budgam,JK: IED found in high security Gogo area.Daily Vruttmitra",['Budgam'],https://twitter.com/mumbai_mitra/status/1440219625199845376,"Daily ""Mumbai Mitra"" is  mouthpiece of common man as it contains truth & has huge readership!"
495,2021-09-15 18:37:52+00:00,eha_news,#PKK kills two #Peshmerga commanders in IED attack in northern #Iraq.1714Show this thread,"['PKK', 'Peshmerga', 'Iraq']",https://twitter.com/eha_news/status/1438210474559037443,"We bring you the breaking news, developments and stories from all over the world. — @eha_medya @eha_deutsch @eha_arabic"
496,2021-09-15 18:37:52+00:00,eha_news,#PKK kills two #Peshmerga commanders in IED attack in northern #Iraq.1714Show this threadBaxtiyar Goran,"['PKK', 'Peshmerga', 'Iraq']",https://twitter.com/eha_news/status/1438210474559037443,"We bring you the breaking news, developments and stories from all over the world. — @eha_medya @eha_deutsch @eha_arabic"
497,2021-09-10 09:02:53+00:00,eha_news,"IED blast in Syria’s Homs destroys armored vehicle, killing a Russian lieutenant colonel.66Wassim Nasr",,https://twitter.com/eha_news/status/1436253838189768731,"We bring you the breaking news, developments and stories from all over the world. — @eha_medya @eha_deutsch @eha_arabic"
498,2021-10-25 14:04:05+00:00,WorldCitizenLA,I've also seen unconfirmed reports Russian vehicle ran over an IED laid by insurgents. Either way... Syria has a lot of violent interlopers.Quote,,https://twitter.com/WorldCitizenLA/status/1452637088453574656,O-Positive
499,2021-10-20 16:25:16+00:00,WorldCitizenLA,#SAA took a huge violent hit. IED on their bus in Damascus. Another sign of paradigm,['SAA'],https://twitter.com/WorldCitizenLA/status/1450860678265196547,O-Positive
500,2021-11-24 03:55:37+00:00,ofliesandhope,Just remembered how my boyfriend had a big brain fart the other day & thought my IUD was called an IED and laughing extensively,,https://twitter.com/ofliesandhope/status/1463355598398005260, Current MBA & future MS Analytics grad student | @INPRNT artist @ Tulip & Moon Creative | She/Her 
501,2021-10-05 19:23:17+00:00,MrMuraya,Boost For Counter IED Programme In Kenya As Germany Pumps Sh300m To Build State Of The Art Facility,,https://twitter.com/MrMuraya/status/1445469659768127490,"Security Consultant and Comm. Director Tahasub |SG CJAK |Ex- Crime, Human Rights & Investigations Journalist At Capital FM Kenya| Baba Sankara|"
502,2021-09-28 10:11:03+00:00,borealissaves,KDF claims at least 15 Al Shabaab terrorists killed by own IED: a dead terrorist is a good terroristgaroweonline.comKenyan military says at least 15 Al-Shabaab militants killed in IED blast,,https://twitter.com/borealissaves/status/1442793973953748992,"President of Borealis Threat and Risk Consulting, Director U Ottawa Security program, ex-analyst at CSIS/CSE, specialist in terrorism, and intelligence practice"
503,2021-09-28 10:11:03+00:00,borealissaves,KDF claims at least 15 Al Shabaab terrorists killed by own IED: a dead terrorist is a good terroristgaroweonline.comKenyan military says at least 15 Al-Shabaab militants killed in IED blastThink Defence,,https://twitter.com/borealissaves/status/1442793973953748992,"President of Borealis Threat and Risk Consulting, Director U Ottawa Security program, ex-analyst at CSIS/CSE, specialist in terrorism, and intelligence practice"
504,2021-09-02 06:39:08+00:00,JimZieg95891309,WOW same old CNN LIES but what about the black Panthers they are a terrorist Group I can see a pickup truck of them driving over a IED and BOOM blacks flying all over the place. Kamala Harris is a memberQuote TweetDavid Ebright (he/him),,https://twitter.com/JimZieg95891309/status/1433318555311910914,"Operations Manager I am responsible for the Company and its employees , If I used the excuse that the guy before me screwed everything before I would be fired"
505,2021-11-10 17:42:38+00:00,Trump_MAGA2024,Officials: Approximately a dozen students injured in suspected IED blast in amphitheater at Cameroon’s University of Buea; victims reportedly stableFrom The Cameroonian Factal,,https://twitter.com/Trump_MAGA2024/status/1458490295063044100,WE ALL LOVE TRUMP!!! #LETSGOBRANDON.          TRUMP-2024 MAGA-2024
506,2021-10-20 11:05:00+00:00,NDTGujarat,#Ecuador prison sees IED attacksQuote TweetNew Delhi,['Ecuador'],https://twitter.com/NDTGujarat/status/1450780081689927680,"New Delhi Times - Gujarat Bureau
Main Account: @NewDelhiTimes | @NaiDilliTimes"
507,2021-10-29 20:31:40+00:00,dead_iversonn,"I can't wait for my mom to find the IED I left in there 12 years agoQuote TweetOC Sheriff,",,https://twitter.com/dead_iversonn/status/1454184178807832581,"""The Kenny G of power electronics"" - Alice Eidson

@noisediscord admin  discord.gg/wRVBHNY 
noisediscord.bandcamp.com / runs @newnetnoise"
508,2021-11-14 01:34:57+00:00,katanasquirrel,The Lucha Bros just detonated an IED and murdered American,,https://twitter.com/katanasquirrel/status/1459696320046780418,Shitposter and shit poster. He/Him. Aspiring Scholar of the First Sin. Opinions are mine alone. RT's and Liked ≠ Endorsements.
509,2021-09-14 13:55:13+00:00,SinghRitu22,"BIG: A live IED diffused in Prayagraj, UP. Massive terror plot busted in joint operation. Design to disrupt upcoming festivals1Venukumar",,https://twitter.com/SinghRitu22/status/1437776955902943247, राष्ट्रहित सर्वोपरि  #BJP #RSS समर्थक 
510,2021-09-21 05:01:36+00:00,kashmirdotcom,NIA conducts raids at seven locations in J-K in case linked to IED recovery in Jammu,,https://twitter.com/kashmirdotcom/status/1440179380563558410,Official twitter handle of J&K's premier News Agency Kashmir Dot Com- (KDC).
511,2021-11-13 13:06:01+00:00,rishi_raj93,"#BREAKING Minutes ago, an IED bomb blast hit a car in western Kabul. Witnesses told that at least six people were killed. No group has claimed responsibility so far.Tehran",['BREAKING'],https://twitter.com/rishi_raj93/status/1459507847264301056,"‘कलमचारी’  ।  दिल बिहार/ झारखंड में रहता है , काम देश की रक्षा /सुरक्षा से जुड़ी खबरें करना , इधर की बातों का संस्थान से कोई वास्ता नहीं"
512,2021-10-01 16:22:59+00:00,SmoothCat,"#Florida #FloridaLaw #USmilitary So, Florida law makers..You’re telling me you can’t smoke cigs, yet you can take an IED to the balls/muff?? 21 to become a soldier. Now. Do Not send kids to","['Florida', 'FloridaLaw', 'USmilitary']",https://twitter.com/SmoothCat/status/1443974735893782528,"Born in San Diego, CA. Graduate of Saint Petersburg college, FL. Cell Phone Sales, Programmer, Musician, Author."
513,2021-10-01 16:22:59+00:00,SmoothCat,"#Florida #FloridaLaw #USmilitary So, Florida law makers..You’re telling me you can’t smoke cigs, yet you can take an IED to the balls/muff?? 21 to become a soldier. Now. Do Not send kids to war.","['Florida', 'FloridaLaw', 'USmilitary']",https://twitter.com/SmoothCat/status/1443974735893782528,"Born in San Diego, CA. Graduate of Saint Petersburg college, FL. Cell Phone Sales, Programmer, Musician, Author."
514,2021-10-29 03:04:26+00:00,vZw0N18fieD2cra,"People d # ied in their homes, g   # # ⇆    ↻ # asping for brea # th as oxygen supplies ran out across the archipelago. The sick wereQuote TweetKаKао  ⁺₊⋆˚̩͙₊̥  Mye","['스틸녹스처방받는법', '스틸녹스직구거래', '스틸녹스처방', '스틸녹스처방받기', '스틸녹스퀵배송']",https://twitter.com/vZw0N18fieD2cra/status/1453920635646738433,"֎֎  Mye   ⇵֎֎KаKаоTalk  ⇵֎֎   ⇵ ֎֎ "
515,2021-09-22 14:53:15+00:00,Lone_wolf110,"IED blast near a Mosque at Saryab Road in Musa Colony in #Quetta. Reportedly, Personnel's of Eagle Squad (Balochistan Police) were Targeted.766Luis Doporto Alejandre",['Quetta'],https://twitter.com/Lone_wolf110/status/1440690663121514513,Observing Militancy/Conflicts in South Asia || Geopolitics ||  Strategic Affairs || #IMINT  
516,2021-09-21 04:32:00+00:00,Lone_wolf110,A concealed IED in a pressure cooker weighed more than 6 Kg was found near Airport Road in Budgam at around 01:00 AM. Later it was safely diffused by a countroled explosion by BDS without causing any Damage11072,,https://twitter.com/Lone_wolf110/status/1440171931831992325,Observing Militancy/Conflicts in South Asia || Geopolitics ||  Strategic Affairs || #IMINT  
517,2021-09-21 04:32:00+00:00,Lone_wolf110,A concealed IED in a pressure cooker weighed more than 6 Kg was found near Airport Road in Budgam at around 01:00 AM. Later it was safely diffused by a countroled explosion by BDS without causing any Damage11072,,https://twitter.com/Lone_wolf110/status/1440171931831992325,Observing Militancy/Conflicts in South Asia || Geopolitics ||  Strategic Affairs || #IMINT  
518,2021-09-30 19:50:19+00:00,msstatepd,: Report of Traffic accident at/near D10-East Commuter Gravel Parking Lot behined IED #WeRingTrue #HailStateإدواردو الوالي,"['WeRingTrue', 'HailState']",https://twitter.com/msstatepd/status/1443664523966091290,"Provider of high level police services; Keeps MSU safe; Contributor to Bad Dawgs report... unfortunately. Favorite color is blue.... oh,  & maroon of course!"
519,2021-09-16 10:48:48+00:00,_smallcoffee,I find it extremely depressing (enraging?) to see a Go Fund Me created for a soldier who was critically wounded by an IED during the evacuation of Afghanistan.Rojname News English,,https://twitter.com/_smallcoffee/status/1438454819975540736,"the next time you see my face, show some respect. granddaughter of the first hokage. murderino. romans 8:18."
520,2021-11-13 15:04:55+00:00,okcoolokgreat,called my gyno to schedule my IED removal:)Zahoor,,https://twitter.com/okcoolokgreat/status/1459537766589648907,bot!
521,2021-11-27 08:38:56+00:00,Michael_Yon,BOOM! Debt trap IED explodes.Quote TweetTanzania,,https://twitter.com/Michael_Yon/status/1464514061966749700,"Michael Yon is America's most experienced combat correspondent. Traveled or worked in 82 countries, including various wars/conflicts."
522,2021-11-13 16:49:08+00:00,appcsocialmedia,"Three soldiers embrace martyrdom thwarting terrorists’ attack, IED explosion in Balochistan: ISPR #APPNews #ISPR #PakistanArmy","['APPNews', 'ISPR', 'PakistanArmy', 'Pakistan']",https://twitter.com/appcsocialmedia/status/1459563994491113477,"Associated Press of Pakistan (APP), Pakistan's National News Agency  #APPNews"
523,2021-10-21 06:57:53+00:00,appcsocialmedia,Two FC soldiers among Police Constables embrace martyrdom in Bajour IED explosion,['APPNews'],https://twitter.com/appcsocialmedia/status/1451080279473405959,"Associated Press of Pakistan (APP), Pakistan's National News Agency  #APPNews"
524,2021-09-07 15:24:31+00:00,appcsocialmedia,"Two soldiers embrace martyrdom as IED explodes in Dosalli, NW #APPNews #ISPR","['APPNews', 'ISPR']",https://twitter.com/appcsocialmedia/status/1435262713236791303,"Associated Press of Pakistan (APP), Pakistan's National News Agency  #APPNews"
525,2021-09-25 17:42:58+00:00,sushtany,Four personnel including an officer of Frontier Corps (FC) 139 Wing were killed today in an IED blast in Harnai district #Balochistan #Pakistan114,"['Balochistan', 'Pakistan']",https://twitter.com/sushtany/status/1441820536133152768,If U r not living on the EDGE...U r occupying too much of space...!!!
526,2021-11-27 08:27:09+00:00,war_fallen,"Remembering Rifleman Sheldon Steel, 5th Battalion The Rifles, killed in an IED blast near Lashkar Gah l, Helmand Province, Afghanistan on 27th November 2011 aged 20. Lee was from Leeds. #Afghanistan","['Afghanistan', 'TheRifles']",https://twitter.com/war_fallen/status/1464511098648997897,"Researcher & Administrator of Worcs War Memorials & more.
Researcher of nurses who died in conflict.
CWGC Eyes On Hands On Coordinator West. All views my own"
527,2021-11-24 08:12:25+00:00,war_fallen,"Remembering Marine Alexander Lucas, 42 Commando Royal Marines, killed in an IED explosion, Helmand Province, Afghanistan on the 24th November 2008 aged 24. Alexander was from Edinburgh. #Afghanistan #RoyalMarines3Emmanuel","['Afghanistan', 'RoyalMarines']",https://twitter.com/war_fallen/status/1463420225093877765,"Researcher & Administrator of Worcs War Memorials & more.
Researcher of nurses who died in conflict.
CWGC Eyes On Hands On Coordinator West. All views my own"
528,2021-11-20 09:29:38+00:00,war_fallen,"Remembering Private Thomas Lake, 1st Battalion The Princess of Wales’ Royal Regiment, killed in an IED blast, Nahr-e-Saraj district, Helmand Province, Afghanistan on the 20th November 2011 aged 29. Thomas was from Watford.",['Afghanistan'],https://twitter.com/war_fallen/status/1461990107871907848,"Researcher & Administrator of Worcs War Memorials & more.
Researcher of nurses who died in conflict.
CWGC Eyes On Hands On Coordinator West. All views my own"
529,2021-11-16 08:19:52+00:00,war_fallen,"Remembering Lance Corporal Peter Eustace, 2nd Battalion The Rifles, killed in an IED blast, whilst on patrol, Helmand Province, Afghanistan on 16th November 2011 aged 25. Peter was from Liverpool. #Afghanistan","['Afghanistan', 'TheRifles']",https://twitter.com/war_fallen/status/1460522999065550849,"Researcher & Administrator of Worcs War Memorials & more.
Researcher of nurses who died in conflict.
CWGC Eyes On Hands On Coordinator West. All views my own"
530,2021-11-09 07:57:16+00:00,war_fallen,"Remembering Private Matthew Thornton, 4th (TA) Battalion The Yorkshire Regiment, killed in an IED explosion, Lashkar Gah district, Helmand Province, Afghanistan on 9th November 2011 aged 28. Matthew was from Barnsley. #Afghanistan1423 ",['Afghanistan'],https://twitter.com/war_fallen/status/1457980597008228353,"Researcher & Administrator of Worcs War Memorials & more.
Researcher of nurses who died in conflict.
CWGC Eyes On Hands On Coordinator West. All views my own"
531,2021-11-08 08:07:42+00:00,war_fallen,"Remembering Rifleman Samuel Bassett, 4th Battalion The Rifles, died in hospital following an IED explosion near Sangin, Helmand Province, Afghanistan on 8th November 2009 aged 20. John was from Devon. #Afghanistan","['Afghanistan', 'TheRifles']",https://twitter.com/war_fallen/status/1457620833631969284,"Researcher & Administrator of Worcs War Memorials & more.
Researcher of nurses who died in conflict.
CWGC Eyes On Hands On Coordinator West. All views my own"
532,2021-11-08 08:07:42+00:00,war_fallen,"Remembering Rifleman Samuel Bassett, 4th Battalion The Rifles, died in hospital following an IED explosion near Sangin, Helmand Province, Afghanistan on 8th November 2009 aged 20. John was from Devon. #Afghanistan #TheRifles416Kazhin","['Afghanistan', 'TheRifles']",https://twitter.com/war_fallen/status/1457620833631969284,"Researcher & Administrator of Worcs War Memorials & more.
Researcher of nurses who died in conflict.
CWGC Eyes On Hands On Coordinator West. All views my own"
533,2021-11-07 09:21:14+00:00,war_fallen,"Remembering Rifleman Phillip Allen, 2nd Battalion The Rifles, killed in an IED explosion near Sangin, Helmand Province, Afghanistan on 7th November 2009 aged 20. Phillip was from Dorset. #Afghanistan","['Afghanistan', 'TheRifles']",https://twitter.com/war_fallen/status/1457276952352595973,"Researcher & Administrator of Worcs War Memorials & more.
Researcher of nurses who died in conflict.
CWGC Eyes On Hands On Coordinator West. All views my own"
534,2021-11-07 09:21:14+00:00,war_fallen,"Remembering Rifleman Phillip Allen, 2nd Battalion The Rifles, killed in an IED explosion near Sangin, Helmand Province, Afghanistan on 7th November 2009 aged 20. Phillip was from Dorset. #Afghanistan #TheRifles29Mike","['Afghanistan', 'TheRifles']",https://twitter.com/war_fallen/status/1457276952352595973,"Researcher & Administrator of Worcs War Memorials & more.
Researcher of nurses who died in conflict.
CWGC Eyes On Hands On Coordinator West. All views my own"
535,2021-10-22 07:37:21+00:00,war_fallen,"Remembering Corporal James Oakland, Royal Military Police, killed in an IED blast near Gereshk, Helmand Province, Afghanistan on 22nd October 2009 aged 26. James was from New Moston, Manchester.",['Afghanistan'],https://twitter.com/war_fallen/status/1451452601694892033,"Researcher & Administrator of Worcs War Memorials & more.
Researcher of nurses who died in conflict.
CWGC Eyes On Hands On Coordinator West. All views my own"
536,2021-10-22 07:37:21+00:00,war_fallen,"Remembering Corporal James Oakland, Royal Military Police, killed in an IED blast near Gereshk, Helmand Province, Afghanistan on 22nd October 2009 aged 26. James was from New Moston, Manchester. #Afghanistan1623UK in",['Afghanistan'],https://twitter.com/war_fallen/status/1451452601694892033,"Researcher & Administrator of Worcs War Memorials & more.
Researcher of nurses who died in conflict.
CWGC Eyes On Hands On Coordinator West. All views my own"
537,2021-09-14 06:55:48+00:00,war_fallen,"Remembering Lance Corporal Duane Groom, 1st Battalion The Grenadier Guards, killed in an IED blast, Nahr-E Saraj District, Helmand Province, Afghanistan on the 14th September 2012 aged 32. Duane was from Suva City, Fiji. #Afghanistan",['Afghanistan'],https://twitter.com/war_fallen/status/1437671406213414916,"Researcher & Administrator of Worcs War Memorials & more.
Researcher of nurses who died in conflict.
CWGC Eyes On Hands On Coordinator West. All views my own"
538,2021-11-06 16:31:24+00:00,zeeshankhizer,Two more soldiers were martyred and one was seriously injured in an IED blast planted by the ideological brothers of PTM and,,https://twitter.com/zeeshankhizer/status/1457022816377790465,‏‏‏فالو کریں  فلو بیک ملے گا
539,2021-11-06 16:31:24+00:00,zeeshankhizer,Two more soldiers were martyred and one was seriously injured in an IED blast planted by the ideological brothers of PTM and NDM.2إدواردو الوالي,,https://twitter.com/zeeshankhizer/status/1457022816377790465,‏‏‏فالو کریں  فلو بیک ملے گا
540,2021-10-03 03:17:02+00:00,24matins_uk,UN peacekeeper killed in north Mali IED attack  #World #Attack,"['World', 'Attack', 'UN']",https://twitter.com/24matins_uk/status/1444501722928271367,Mainstream-Media. @24matins
541,2021-09-14 20:04:58+00:00,Blazeadn,me after getting IEP confused with IED while at work2,,https://twitter.com/Blazeadn/status/1437870004289085443,19yo alpha male gamer | ape pilled | imperial fists fan
542,2021-09-14 20:04:58+00:00,Blazeadn,me after getting IEP confused with IED while at work2Colombia Risk Analysis,,https://twitter.com/Blazeadn/status/1437870004289085443,19yo alpha male gamer | ape pilled | imperial fists fan
543,2021-10-09 16:15:54+00:00,AICSpain,New IED to hide in women's handbag - Europe,,https://twitter.com/AICSpain/status/1446872057871048709,"Real-time Intelligence and Security Alerts. For information on AICS Alerts visit ""AICS Subscription Service"" in the main menu of aics-sp.es"
544,2021-10-09 16:15:54+00:00,AICSpain,New IED to hide in women's handbag - Europe (C)1Sulubeyn New App,,https://twitter.com/AICSpain/status/1446872057871048709,"Real-time Intelligence and Security Alerts. For information on AICS Alerts visit ""AICS Subscription Service"" in the main menu of aics-sp.es"
545,2021-10-22 12:59:23+00:00,ajayjandyal,Two more suspected IED (explosive) recovered from Bhata Duriyan forest area of #Poonch where Anti Terrorist operation (#poonchencounter) is going on for last 12 days.,"['Poonch', 'poonchencounter', 'JammuAndKashmir']",https://twitter.com/ajayjandyal/status/1451533645752135680,"TV Journalist working in #JammuandKashmir with #itvnetwork #inkhabar #newsx (Covering Border Conflict and Terrorism) Bureau Chief, JK #India."
546,2021-10-21 12:04:28+00:00,ajayjandyal,Security forces successfully recovered and destroyed a 2kg suspected IED (explosive) from chamrer forest area of #Poonch during and search operation. #poonchencounter #JammuKashmir,"['Poonch', 'poonchencounter', 'JammuKashmir', 'IndianArmy']",https://twitter.com/ajayjandyal/status/1451157437667373062,"TV Journalist working in #JammuandKashmir with #itvnetwork #inkhabar #newsx (Covering Border Conflict and Terrorism) Bureau Chief, JK #India."
547,2021-10-21 12:04:28+00:00,ajayjandyal,Security forces successfully recovered and destroyed a 2kg suspected IED (explosive) from chamrer forest area of #Poonch during and search operation. #poonchencounter #JammuKashmir #IndianArmy2671Shyam,"['Poonch', 'poonchencounter', 'JammuKashmir', 'IndianArmy']",https://twitter.com/ajayjandyal/status/1451157437667373062,"TV Journalist working in #JammuandKashmir with #itvnetwork #inkhabar #newsx (Covering Border Conflict and Terrorism) Bureau Chief, JK #India."
548,2021-09-07 18:57:08+00:00,tinydoctor,"So, one jumbo sized IED could get most of them. Unfortunately there would be too many non-Randian casualties.Quote TweetRobert Davenport -A Tanky",,https://twitter.com/tinydoctor/status/1435316218647531523,"I'm a Pentecostal Atheist putting on a tent show revival, speaking in tongues and witnessing to the Word of not god but the Mammon of my counterfeits of meaning"
549,2021-10-03 22:02:08+00:00,Moh_S_Khedr,An Egyptian blue helmet martyred in an IED attack,,https://twitter.com/Moh_S_Khedr/status/1444784863299739658,"Cairo based economic and political journalist, MENA focused. Executive Editor @DailyNewsEgypt   Opinions are my own,  RT+ ≠endorsement"
550,2021-09-09 21:30:10+00:00,newsafricanow,"Troops Arrest ‘High-Profile’ Boko Haram Member, Raid IED Materials Hub  Bradley Fatchett CIA/NSC",,https://twitter.com/newsafricanow/status/1436079508055023620,News|Events|Happenings|Rumours & More Across Africa +2348023229520 For Further Info!
551,2021-09-21 05:41:07+00:00,greater_jammu,NIA conducts raids at seven locations in J-K in case linked to IED recovery in Jammu23Stigmabase | NORDIC,,https://twitter.com/greater_jammu/status/1440189325908406272,
552,2021-09-18 06:28:31+00:00,greater_jammu,Eyewitnesses said an IED explosion occurred in Kabul’s PD13 this morning and two people have been injured: Afghanistan's TOLOnews23News Updates,,https://twitter.com/greater_jammu/status/1439114090035630082,
553,2021-09-29 08:05:13+00:00,Marshal19094588,Rest in Paece Capt Sikandar Sohail Embraced Shahadat yesterday in an IED blast in,,https://twitter.com/Marshal19094588/status/1443124694396416003,Business MaN 
554,2021-09-29 08:05:13+00:00,Marshal19094588,Rest in Paece Capt Sikandar Sohail Embraced Shahadat yesterday in an IED blast in tank1 season,,https://twitter.com/Marshal19094588/status/1443124694396416003,Business MaN 
555,2021-09-10 01:16:17+00:00,alanfryermedia,Trudeau just stepped on an IED courtesy,['Debate2021'],https://twitter.com/alanfryermedia/status/1436136412957458438,"Former journalist, CTV National News. 

Montréal/Québec/Ottawa/Moscow/Washington/Toronto/W5. 

What's so hard about honesty, transparency & accountability?"
556,2021-09-14 15:07:58+00:00,loskiwoski89,Man got a IED on his ankleQuote TweetSteven Donziger,,https://twitter.com/loskiwoski89/status/1437795263024881685,Super southern. New Twitter Same Lo. I be wylin so don’t mind me twitch.tv/loberatheon
557,2021-10-01 21:25:22+00:00,WestCameroons,"Oct 2On Thursday September 30, 2021, a French #Cameroon military truck, Mercedes NMR 32193114 landed on an #Ambazonia IED and got demolished, 2KM away from Mbokeveuh in Oku, #SouthernCameroons Northern","['Cameroon', 'Ambazonia', 'SouthernCameroons']",https://twitter.com/WestCameroons/status/1444050833801453570,Activist for Jesus Christ & Beneficiary of His mercy | Truth & Justice Activist |Advocate for the Decolonisation of #SouthernCameroons from La Rep. du #Cameroun
558,2021-10-01 21:25:22+00:00,WestCameroons,"On Thursday September 30, 2021, a French #Cameroon military truck, Mercedes NMR 32193114 landed on an #Ambazonia IED and got demolished, 2KM away from Mbokeveuh in Oku, #SouthernCameroons Northern","['Cameroon', 'Ambazonia', 'SouthernCameroons']",https://twitter.com/WestCameroons/status/1444050833801453570,Activist for Jesus Christ & Beneficiary of His mercy | Truth & Justice Activist |Advocate for the Decolonisation of #SouthernCameroons from La Rep. du #Cameroun
559,2021-09-11 21:10:24+00:00,TheHRPanda,"When you're selecting people for an effective IED council, you've got to make sure you've got to have the right people for the job. You should also have Exec support to help provide insights and feedback.","['SHRM21', 'SHRM21Influencer']",https://twitter.com/TheHRPanda/status/1436799309970698243,"Global HR Business Partner for Sabre Corp., SHRM YPAC Member, & HR FL Conference Team"
560,2021-09-11 21:02:07+00:00,TheHRPanda,"IED stands for inclusion, equity and diversity. It's all inclusive!","['SHRM21', 'SHRM21Influencer']",https://twitter.com/TheHRPanda/status/1436797226571886597,"Global HR Business Partner for Sabre Corp., SHRM YPAC Member, & HR FL Conference Team"
561,2021-11-15 14:36:06+00:00,HolisticHeights,Two policemen martyred in IED blast in Bajaur - Pakistan -  policemen martyred in IED blast in BajaurDPO says incident happened near Raghagan Dam; search operation initiated in the,,https://twitter.com/HolisticHeights/status/1460255293493886978,"Natural Health Care Center:  Live Blood Analysis, Nutritional Consultations, Herbs, Supplements, Earthing Products."
562,2021-09-15 14:45:56+00:00,TravelerEternal,"Punjab on high alert after 4 terrorists with IED tiffin bomb nabbed, 4th Pak terror module to busted -via India Tv ",,https://twitter.com/TravelerEternal/status/1438152108407095307,Eternal traveller & learner.....
